diseaseLabel,disease,symptomsLabel,symptoms,treatmentLabel,treatment,differentFromLabel,differentFrom,riskLabel,risk,causeLabel,cause,diagnosisLabel,diagnosis,icd9,icd10,umls,mesh,nci,link,description,alsoKnownAs
uniparental disomy,Q1207929, , , , , , , , , , , , , , , ,D024182, ,https://en.wikipedia.org/wiki/Uniparental_disomy,Uniparental disomy, 
urinary calculi,Q3650513, , , , , , , , , , , , , , , ,D014545, , ,low-density crystals or stones in any part of the urinary tract,Urinary Calculus
uveal disease,Q18555950, , , , , , , , , , , , , , ,C0042161,D014603,C26908, ,Human disease,"Uveal Disease,disease of uvea,disorder of uvea,disorder of uveal tract,disorder of uveal tract (disorder),uvea disease,uvea disorder,uveal disorder,uveal tract disease"
vaginismus,Q1128431, , , , ,vaginitis,Q676191, , , , , , , ,N94.2,C2004487,D052065,C78703,https://en.wikipedia.org/wiki/Vaginismus,condition in which involuntary muscle spasm interferes with penetration of the vagina,"genito-pelvic pain disorder,vaginism"
Hypervalinemia,Q5958808, , , , , , , , , , , , , , ,C0268573,C536524, ,https://en.wikipedia.org/wiki/Hypervalinemia,medical condition,"Valine Transaminase Deficiency,valinemia"
Vancomycin-resistant Enterococcus,Q2610066, , , , , , , , ,infection,Q166231, , , , ,C1320184,D065507, ,https://en.wikipedia.org/wiki/Vancomycin-resistant_Enterococcus,antibiotic-resistant microorganism,VRE
Human herpesvirus 3,Q6868, , , , , , , , , , , , , , , ,D014645,C71091,https://en.wikipedia.org/wiki/Varicella_zoster_virus,herpes virus that causes chickenpox,"HHV-3,Herpesvirus 3, Human,VZV,human alphaherpesvirus 3,varicella zoster virus"
vasovagal response,Q2667159, , , , ,Vagovagal reflex,Q7908541, , , , , , , , , ,D019462, ,https://en.wikipedia.org/wiki/Reflex_syncope,a brief loss of consciousness due to a neurologically induced drop in blood pressure.,vasovagal syncope
Velopharyngeal inadequacy,Q2751067, , , , , , , , , , , , , , ,C0042454, , ,https://en.wikipedia.org/wiki/Velopharyngeal_inadequacy,medical condition, 
Vestibulocochlear dysfunction progressive familial,Q7923466, , , , , , , , , , , , , , ,"C1860432,C2931176",C536346, ,https://en.wikipedia.org/wiki/Vestibulocochlear_dysfunction_progressive_familial,human disease,"Familial progressive vestibulocochlear dysfunction,VESTIBULOCOCHLEAR DYSFUNCTION, PROGRESSIVE"
RNA virus infectious disease,Q18967413, , , , , , , , ,infection,Q166231, , , , , ,D012327,C34395, ,Human disease,"Hemorrhagic Fever,Mite-Born Hemorrhagic Fever,Mite-borne hemorrhagic fever (disorder),Mosquito-borne haemorrhagic fever,Mosquito-borne hemorrhagic fever,Mosquito-borne hemorrhagic fever (disorder),RNA Virus Infections,Rodent-borne hemorrhagic fever (disorder),Unspecified viral haemorrhagic fever,Unspecified viral hemorrhagic fever (disorder),Viral Hemorrhagic Fever,Viral hemorrhagic fever (disorder),arbovirus hemorrhagic fever,hemorrhagic fever,mite-borne hemorrhagic fever,mosquito-borne hemorrhagic fever,obsolete RNA virus infectious disease,rodent-borne hemorrhagic fever,tick-borne hemorrhagic fever,viral hemorrhagic fever"
pyridoxine deficiency,Q7263598, , , , , , , , , , , , , , ,"C0936215,C1527330",D026681,C85221,https://en.wikipedia.org/wiki/Vitamin_B6_deficiency,paediatric disease due to a lack of pyridoxine,vitamin B6 deficiency
vitamin E deficiency,Q7936965, , , , , , , , , , , , , , ,C0042875,D014811, ,https://en.wikipedia.org/wiki/Vitamin_E_deficiency,Human disease,obsolete vitamin E deficiency
vulvodynia,Q1571008, , , , , , , , , , , , ,625.70, ,CL495312,D056650, ,https://en.wikipedia.org/wiki/Vulvodynia,Vulvodynia is a chronic pain syndrome that affects the vulvar area and occurs without an identifiable cause. Symptoms typically include a feeling of burning or irritation. For the diagnosis to be made symptoms must last at least 3 months.,"chronic vulvar pain,vulvar pain,vulvovaginal pain"
Waldmann disease,Q7961531, , , , , , , , , , , , ,457.1,I89.0,"C0024215,C0267372,C2931241",C536567, ,https://en.wikipedia.org/wiki/Waldmann_disease,medical condition,"Familial Waldmann's disease (type),LYMPHANGIECTASIA, INTESTINAL,Primary intestinal lymphangiectasis,Waldmann disease,Waldmann's disease"
Wallerian degeneration,Q1753825, , , , , , , , , , , , , , , ,D014855, ,https://en.wikipedia.org/wiki/Wallerian_degeneration,process, 
Wandering spleen,Q7967227, , , , , , , , , , , , , , , ,D050805, ,https://en.wikipedia.org/wiki/Wandering_spleen,medical condition, 
Warfarin necrosis,Q1143638, , , , , , , , , , , , , , , , , ,https://en.wikipedia.org/wiki/Warfarin_necrosis,medical condition, 
Muckle-Wells syndrome,Q1538218, , , , , , , , , , , , ,708.8,E85.0,C0268390,D056587,C119054,https://en.wikipedia.org/wiki/Muckle%E2%80%93Wells_syndrome,Human disease,"Cryopyrin-Associated Periodic Syndrome 2,MUCKLE-WELLS SYNDROME,MUCKLE-WELLS SYNDROME, MWS,MWS,Neutrophilic urticaria,Uda Syndrome,Urticaria-Deafness-Amyloidosis Syndrome"
pertussis,Q134859,"apnea,cough,fatigue,fever,runny nose,vomiting","Q1115038,Q127076,Q35805,Q38933,Q754424,Q9690","demeclocycline,erythromycin,guaifenesin","Q213511,Q2736402,Q420682", , , , ,Bordetella pertussis,Q137103, , , , ,C0006015,D014917, ,https://en.wikipedia.org/wiki/Whooping_cough,human disease caused by the bacteria Bordetella pertussis,"Bordetella pertussis коклюш,Bordetella инфекция,WC - коклюш,obsolete Bordetella pertussis whooping cough,whooping cough,Коклюш, коклюш,Туалет,захлебывающийся кашель"
Wieacker syndrome,Q48989140, , , , , , , , , , , , , ,G71.8,C0796200,C536703, ,https://en.wikipedia.org/wiki/Wieacker_syndrome,medical condition,"Apraxia, Oculomotor, With Congenital Contractures and Muscle Atrophy,Contractures of Feet, Muscle Atrophy, and Oculomotor Apraxia,Foot contractures-muscle atrophy-oculomotor apraxia syndrome,WIEACKER-WOLFF SYNDROME,WIEACKER-WOLFF SYNDROME, WRWF,WRWF,Wieacker Syndrome,intellectual disability-developmental delay-contractures syndrome"
autosomal recessive woolly hair 3,Q102296694, , , , , , , , , , , , , , ,C4225214, , , ,human disease,"ARWH3,Woolly Hair, Autosomal Recessive 3,Woolly Hair, Autosomal Recessive type 3,woolly hair, autosomal recessive 3"
woolly hair,Q55998502, , , , , , , , , , , , , ,Q84.1,"C0343073,C0345427,C1860238,C4072835,C4072836,C4073292",C536745, ,https://en.wikipedia.org/wiki/Woolly_hair,Woolly hair is a rare congenital abnormality of the structure of the scalp hair marked by extreme kinkiness of the hair,"ADWH,Familial woolly hair syndrome,Familial wooly hair syndrome,Hereditary woolly hair syndrome,Hereditary wooly hair syndrome,WOOLLY HAIR, AUTOSOMAL DOMINANT,WOOLLY HAIR, AUTOSOMAL DOMINANT, ADWH,Woolly hair,Wooly hair,familial woolly hair syndrome"
dehydrated hereditary stomatocytosis with or without pseudohyperkalemia and/or perinatal edema,Q55781621, , , , , , , , , , , , , , ,"C0272051,C1863769", , , ,human disease,"DEHYDRATED HEREDITARY STOMATOCYTOSIS WITH OR WITHOUT PSEUDOHYPERKALEMIA AND/OR PERINATAL EDEMA,DEHYDRATED HEREDITARY STOMATOCYTOSIS WITH OR WITHOUT PSEUDOHYPERKALEMIA AND/OR PERINATAL EDEMA, DHS,DHS,Dehydrated Hereditary Stomatocytosis,Dehydrated hereditary stomatocytosis pseudohyperkalemia and perinatal edema,Desiccytosis, Hereditary,Pseudohyperkalemia Edinburgh,Pseudohyperkalemia, Familial, 1, Due to Red Cell Leak,Xerocytosis, Hereditary"
xeroderma pigmentosum,Q612693, , , , , , , , , , , , , ,Q82.1,C0043346,D014983,C3452,https://en.wikipedia.org/wiki/Xeroderma_pigmentosum,autosomal recessive disease that is characterized by a deficiency in the ability to repair ultraviolet damage that has material basis in autosomal recessive inheritance of DNA repair,"Angioma Pigmentosum Atrophicum,Atrophoderma Pigmentosum,Kaposi Dermatosis,Kaposi Disease,Melanosis Lenticularis Progressiva,Pigmented Epitheliomatosis,XP,Xeroderma Pigmentosum Syndrome,Xeroderma of Kaposi,Xeroderma pigmentosa"
