diseaseLabel,disease,symptomsLabel,symptoms,treatmentLabel,treatment,differentFromLabel,differentFrom,riskLabel,risk,causeLabel,cause,diagnosisLabel,diagnosis,icd9,icd10,umls,mesh,nci,link,description,alsoKnownAs
dysfonction endothéliale,Q550061, , , , , , , , , , , , , , ,C0856169, , , , , 
myélite,Q551085,inflammation,Q101991, , , , , , , , , , ,323.9, ,C0026975,D009187,C26832,https://fr.wikipedia.org/wiki/My%C3%A9lite,maladie,Myelite
Syndrome de Pena-Shokeir,Q557009, , , , , , , , , , , , , , ,C0265228, ,C99008, , ,pseudo-trisomie 18
maladies alcooliques du foie,Q558404,"ictère,nausée","Q133244,Q186889", , , , , , ,alcoolisation,Q2647488,"bilan hépatique,hémogramme","Q1359801,Q886518", , , ,D008108, , , , 
anoxie,Q568321, , , , , , , , , , , , , , , , ,C2876,https://fr.wikipedia.org/wiki/Anoxie_(biologie), ,anoxique
Syndrome d'Eisenmenger,Q572695, , , , , , , , , , , , , ,I27.2,C0013743,D004541,C84390,https://fr.wikipedia.org/wiki/Syndrome_d%27Eisenmenger,Maladie pulmonaire., 
syndrome anticholinergique,Q574975,"Hypermétropie,hyperthermie,mydriase,oligurie,rougissement,tachycardie,vision floue,xérodermie,xérostomie","Q1128283,Q1162276,Q177254,Q1929023,Q209583,Q242165,Q3443277,Q4930803,Q961326", , , , , , ,anticholinergique,Q113259, , , , , ,D064807, , , , 
trouble de la personnalité masochiste,Q580754, , , , ,"Masochisme,masochisme","Q12754745,Q61777085", , , , , , , , ,C1404989, , , ,trouble de la personnalité, 
omphalite du nouveau né,Q586878, , , , , , , , , , , , , , , , ,C116008,https://fr.wikipedia.org/wiki/Omphalite_du_nouveau-n%C3%A9,inflammation de l'ombilic, 
myxome,Q589612, , , , , , , , , , , , , , , ,D009232, ,https://fr.wikipedia.org/wiki/Myxome_cardiaque, , 
Érythrodysesthésie palmo-plantaire,Q593277, , , , , , , , , , , , , , ,C0549410,D060831, ,https://fr.wikipedia.org/wiki/%C3%89rythrodysesth%C3%A9sie_palmo-plantaire, , 
Syndrome de May-Thurner,Q605576,"couleur anormale de la peau,tuméfaction","Q109186,Q47085690", , , , , , , , , , , , , ,D062108, ,https://fr.wikipedia.org/wiki/Syndrome_de_May-Thurner,Maladie, 
photosensibilisation,Q608085, , ,"Avobenzone,Q2319112,acide 4-aminobenzoïque,hydroxychloroquine,oxybenzone","Q2319112,Q2775914,Q284959,Q421094,Q518114", , , , , , , , ,692.72, ,"C0031762,C0162824",D017454, ,https://fr.wikipedia.org/wiki/Photosensibilisation,activation d'un allergène par la lumière,"Photosensibilisant,Photosensibilisation,dermatite photoallergique"
Syndrome de Hughes-Stovin,Q609675, , , , , , , , , , , , , ,I28.8, , , ,https://fr.wikipedia.org/wiki/Syndrome_de_Hughes-Stovin, , 
torticolis,Q615363, , , , , , , , , , , , , , ,C0040485,D014103, ,https://fr.wikipedia.org/wiki/Torticolis,contracture musculaire du cou,"torticoli,torticolli,torticollis"
lithiase,Q617079, , , , ,calcul infinitésimal,Q149972, , , , , , , , ,"C0023869,C1269628",D002137, ,https://fr.wikipedia.org/wiki/Lithiase,"concrétion, généralement de sels minéraux, qui se forme dans un organe",calcul
Taijin kyōfushō,Q621053, , , , , , , , , , , , , , , , , ,https://fr.wikipedia.org/wiki/Taijin_ky%C5%8Dfush%C5%8D,terme japonais,"Taijin kyofu,Taijin kyofusho"
accouchement prématuré,Q625506, , , , ,"avortement,enfant prématuré,mortinatalité","Q45051448,Q745832,Q8452", , , , , , , , , ,D047928,C92861,https://fr.wikipedia.org/wiki/Accouchement_pr%C3%A9matur%C3%A9, ,"Naissance prématurée,Prématurissime,Prématurité"
Luxation congénitale de la hanche,Q625935, , , , , , , , , , ,radiographie d'une luxation congénitale de la hanche,Q56275800, , ,"C0019555,C1306065",D006618,"C116769,C119752",https://fr.wikipedia.org/wiki/Luxation_cong%C3%A9nitale_de_la_hanche, ,Dysplasie de la hanche
syndrome d'Eagle,Q628648,"cervicalgie,douleur de l'épaule,otalgie","Q1596398,Q3567802,Q55105885", , , , , , , , , , ,733.99, ,C1868714,C538010, ,https://fr.wikipedia.org/wiki/Syndrome_d%27Eagle, , 
psychose toxique amphétaminique,Q629515, , , , , , , , , , , , , , , , , ,https://fr.wikipedia.org/wiki/Psychose_toxique_amph%C3%A9taminique, , 
maladie professionnelle,Q637816, , , , , , , , , , , , , , ,C0028797,D009784, ,https://fr.wikipedia.org/wiki/Maladie_professionnelle,type de maladie,maladies professionnelles
argyrisme,Q648982,couleur anormale de la peau,Q47085690, , , , , , ,argent,Q1090, , , ,T56.8,C0003782,D001129, ,https://fr.wikipedia.org/wiki/Argyrisme,affection provoquée par l'ingestion excessive de l’élément argent, 
signe d'Argyll Robertson,Q652568, , , , , , , , , , , , ,379.45,H57.01,C0155375, , ,https://fr.wikipedia.org/wiki/Signe_d%27Argyll_Robertson, ,Signe d'Argyll-Robertson
pied plat,Q653200, , , , , , , , , , , , ,734, ,"C0016202,C0264133",D005413,C34616,https://fr.wikipedia.org/wiki/Pied_plat,effondrement de la voûte plantaire du pied humain,"Pes planus,Pieds plats"
doigt en maillet,Q653383,"contusion,douleur","Q574491,Q81938", , , , , , , , , , , , , , , ,https://fr.wikipedia.org/wiki/Mallet_finger,déformation du doigt,"doigt en marteau,mallet-finger"
Granulome eosinophilique,Q655982, , , , , , , , , , , , ,277.89,C96.6,C0014461,D004803,C3016,https://fr.wikipedia.org/wiki/Complexe_granulome_%C3%A9osinophilique_f%C3%A9lin, ,CGEF
radiodermite,Q658873, , , , , , , , ,irradiation,Q2737837, , , , ,"C0034561,C1504534",D011855,"C3349,C50722",https://fr.wikipedia.org/wiki/Radiodermite,Maladie due aux radiations, 
syndrome de Neu-Laxova,Q667681, , , , , , , , , , , , , , ,C0265218,C536405, , ,malformation, 
fibrose systémique néphrogénique,Q677803, , , , , , , , , , , , ,588.89, ,"C1619692,C3888044",D054989,C115158,https://fr.wikipedia.org/wiki/Fibrose_n%C3%A9phrog%C3%A9nique_syst%C3%A9mique, , 
Dysplasie fibromusculaire,Q688949, , , , , , , , , , , , , , ,C0016052,D005352,C84714,https://fr.wikipedia.org/wiki/Dysplasie_fibromusculaire, , 
dysosmie,Q690210, , , , , , , , , , , , , , , , ,"C116370,C86949",https://fr.wikipedia.org/wiki/Dysosmie,trouble qualitatif de l'odorat, 
muselmann,Q691112, , , , , , , , , , , , , , , , , ,https://fr.wikipedia.org/wiki/Muselmann,déporté tellement affaibli que sa mort est imminente, 
hémorragie méningée,Q693442,"photophobie,vomissement","Q127076,Q281289","acide tranexamique,nimodipine","Q418666,Q421429", , , , ,anévrisme,Q189389,tomodensitométrie,Q32566,430, ,C0038525,D013345,C50757,https://fr.wikipedia.org/wiki/H%C3%A9morragie_m%C3%A9ning%C3%A9e,"irruption de sang dans l'espace sous-arachnoïdien (entre l'arachnoïde et la pie-mère), le plus souvent après une rupture d'anévrisme",Hématome sous-arachnoidien
douleur psychogène,Q695954, , , , , , , , , , , , , , , , , ,https://fr.wikipedia.org/wiki/Douleur_psychog%C3%A8ne, ,Psychogenic pain
crise de panique,Q696490, , , , ,Q48862213,Q48862213, , , , , , , , , , , ,https://fr.wikipedia.org/wiki/Attaque_de_panique,sensation de peur intense de survenue brutale et généralement transitoire,"attaque d'angoisse,attaque de panique,attaques de panique,crise d'angoisse,crise d'angoisse aiguë,trouble panique"
hernie discale,Q697117, , , , , , , , , , , , , , ,"C0021818,C1832597",D007405, ,https://fr.wikipedia.org/wiki/Hernie_discale,lésion d'un disque intervertébral, 
fistule artério-veineuse,Q707837, , , , , , , , , , , , , , ,"C0003855,C0332965",D001164,"C35377,C36192",https://fr.wikipedia.org/wiki/Fistule_art%C3%A9rio-veineuse, , 
Érythème pigmenté fixe,Q719727, , , , , , , , , , , , , , ,C0877391, , ,https://fr.wikipedia.org/wiki/%C3%89ryth%C3%A8me_pigment%C3%A9_fixe, ,"Erytheme pigmente fixe,Erythème pigmenté fixe"
Sarcome des tissus mous,Q720020, , , , , , , , , , , , , , ,"C0334492,C1261473,C2211494", ,C9306,https://fr.wikipedia.org/wiki/Sarcome_des_tissus_mous, ,"Sarcomes,Sarcomes des tissus mous"
érythème induré de Bazin,Q733616, , , , , , , , , , , , , , ,C0014741,D004891, , , , 
Hémoglobinurie paroxystique a frigore,Q734042, , , , , , , , , , , , , ,D59.6,"C0086774,C0272129",C538618, , , ,Syndrome de Donath-Landsteiner
aspermie,Q736599, , , , , , , , , , , , , , , ,D053714, ,https://fr.wikipedia.org/wiki/Aspermie,orgasme sans éjaculation,aspermatisme
épicondylite,Q736776, , , , , , ,fumer,Q662860, , , , , , ,C0039516,D013716, ,https://fr.wikipedia.org/wiki/%C3%89picondylite,douleur à l'insertion des muscles épicondyliens en latéral du coude souvent associée à un mécanisme de sur-utilisation des extenseurs du poignet,"Epicondylite,Épicondylite latérale"
Réaction de Jarisch-Herxheimer,Q740731, , , , , , , , , , , , , , ,C0259756, , ,https://fr.wikipedia.org/wiki/R%C3%A9action_de_Jarisch-Herxheimer, , 
lordose,Q744305, , , , , , , , , , , , , , ,C0024003,D008141,C34787,https://fr.wikipedia.org/wiki/Lordose_(physiologie),courbure vers l'intérieur de la colonne vertébrale, 
phacomatose,Q748376, , , , , , , , , , , , , , , ,D020752,C84348,https://fr.wikipedia.org/wiki/Phacomatose, , 
atélectasie,Q754031, , , , , , , , , , , , , , ,C0004144,D001261,C2888,https://fr.wikipedia.org/wiki/At%C3%A9lectasie, ,"Atelectasie,Recrutement alvéolaire"
infection des voies respiratoires,Q754447, , , , , , , , , , , , , , ,C0035243,D012141, , , , 
Atonie,Q757676, , , , , , , , , , , , , , , , , ,https://fr.wikipedia.org/wiki/Atonie, , 
papillome atypique des plexus choroïdes,Q758294, , , , , , , , , , , , , ,C71.5, , ,C53686, , , 
inflammation catarrhale,Q762583, , , , ,Katarr,Q11687105, , , , , , , , ,C0333355, , ,https://fr.wikipedia.org/wiki/Catarrhe, , 
glucagonome,Q770843, , , , , , , , , , , , , , ,"C0017689,CL428078",D005935, , ,tumeur des cellules alpha du pancréas, 
syndrome frontal,Q786468, , , , , , , , ,lobotomie,Q207684, , , , ,C0549117, , ,https://fr.wikipedia.org/wiki/Syndrome_frontal,maladie, 
rétinopathie aiguë occultes zonale externe,Q794002, , , , , , , , , , , , ,362.10, ,C0730298,C538223, , , , 
hyperazotémie,Q794072, , , , , , , , , , , , , , ,C0242528,D053099, , , , 
intertrigo,Q796150, , , , , , , , , , , , , , , ,D007402, ,https://fr.wikipedia.org/wiki/Intertrigo, , 
syndrome de  Babinski–Nageotte,Q797708, , , , , , , , , , , , , , ,C0270711, , , ,maladie,syndrome de l'hémibulbe
trabéculation vésicale,Q805070, , , , , , , , , , , , , , ,C0429803, , , , , 
carcinome basocellulaire,Q809758, , ,"Q7557107,fluorouracile,imiquimod,sonidégib,vismodégib","Q2070286,Q22075856,Q238512,Q423417,Q7557107", , , , , , , , , , ,"C0007117,C0206710,C1368295,C1862314",D002280,"C2921,C3784,C7586",https://fr.wikipedia.org/wiki/Carcinome_basocellulaire, ,"Carcinome Basocellulaire,Carcinome basal"
Q813677,Q813677, , , , , , , , , , , , , , ,C0581352, , , , , 
trouble lié au stress,Q815296, , , , , , , , , , , , , , , , , , , , 
dysménorrhée,Q816422, , , , , , , , , , , , , , ,C0013390,D004412,C34559,https://fr.wikipedia.org/wiki/Dysm%C3%A9norrh%C3%A9e,qualification des règles douloureuses,Dysmenorrhee
Syndrome de Benedikt,Q816912, , , , , , , , , , , , , , , , , ,https://fr.wikipedia.org/wiki/Syndrome_de_Benedikt, , 
phlébite bleue,Q820818, , , , , , , , , , , , , , , , , ,https://fr.wikipedia.org/wiki/Phl%C3%A9bite_bleue,maladie veineuse des membres inférieurs,"phlegmatia coerulea dolens,phlébite ischémique"
hyponatrémie,Q824292, , , , , , , , , , , , , , ,C0020625,D007010,C37976,https://fr.wikipedia.org/wiki/Hyponatr%C3%A9mie, , 
Géode osseuse,Q826918, , , , , , , , , , , , , , ,C0005937,D001845, ,https://fr.wikipedia.org/wiki/G%C3%A9ode_osseuse,Quelle compliation, 
anomalie de la démarche,Q827017, , , , , , , , , , , , , , ,"C0231687,C3809740",D020233, ,https://fr.wikipedia.org/wiki/Trouble_de_la_marche, ,Trouble de la marche
hématome du septum nasal,Q827216, , , , , , , , , , , , , , , , , , , , 
photokératite,Q829876, , , , , , , , , , , , ,370.24,H16.13,C0155078, ,C118750,https://fr.wikipedia.org/wiki/Photok%C3%A9ratite, ,"Coup d'arc,Photokeratite"
hyperplasie,Q835051, , , , , , , , , , , , , , ,C0020507,D006965,C3113,https://fr.wikipedia.org/wiki/Hyperplasie, , 
maladie opportuniste,Q835718, , ,ganciclovir,Q417640, , , , , , , , , , , ,D009894, ,https://fr.wikipedia.org/wiki/Maladie_opportuniste, ,"Infection opportuniste,Maladies opportunistes"
adénovirose,Q837054,"adénopathie,congestion nasale,conjonctivite,diarrhée,fièvre légère,mal de gorge,nausée,rhinite,rhinorrhée,xérostomie","Q1115038,Q114085,Q1162276,Q1292082,Q167844,Q186889,Q3245488,Q40878,Q480971,Q847726","Désoxyribonucléase,anticorps,traitement symptomatique","Q420690,Q621558,Q79460", , , , ,Adenoviridae,Q193447, , , , , ,D000258,C115149, , ,infection à adénovirus
leucoplasie,Q838145, , , , , , , , , , , , , , ,C0023531, ,C3186, ,lésions blanchâtres de la muqueuse buccale, 
syndrome de l'intestin irritable,Q838966,"ballonnement abdominal,constipation,diarrhée,inconfort abdominal","Q102186744,Q178436,Q40878,Q4927059","Dicyclovérine,Q3275451,acide 5-aminosalicylique,adalimumab,alosétron,calcium polycarbophile,hyoscyamine,infliximab,linaclotide,lopéramide,lubiprostone,mébévérine,rifaximin,trimébutine,tégasérod","Q2569888,Q2662662,Q3275451,Q348260,Q3832559,Q412479,Q413762,Q415264,Q416073,Q416463,Q418167,Q423751,Q44944,Q6695342,Q7226181", , , , , , ,"coloscopie,examen clinique,rectosigmoïdoscopie","Q835153,Q840387,Q941169",564.1,"K58,K58.9",C0022104,D043183,C82343,https://fr.wikipedia.org/wiki/Syndrome_de_l%27intestin_irritable,maladie chronique à symptomatologie digestive en rapport avec des modifications de la motricité et de la sensibilité de l'intestin intriquées avec des facteurs psychologiques,"Colon irritable,Colopathie fonctionnelle,Syndrome du côlon irritable,côlon irritable,syndrome de l'angle splénique"
Embolie de cholestérol,Q840004, , , , , , , , , , , , ,"445,459.89",I75,C0149649,D017700, ,https://fr.wikipedia.org/wiki/Embolie_de_cholest%C3%A9rol, , 
extrasystole,Q840646, , , , , , , , , , , , , , ,C0340464,D005117, ,https://fr.wikipedia.org/wiki/Extrasystole, ,Extrasystolie
métrite,Q840910, , , , , , , , , , , , , , , , , ,https://fr.wikipedia.org/wiki/M%C3%A9trite,infection de l'utérus,"Metrite,Métrite,Métrite contagieuse équine"
maladie coronarienne,Q844935, , ,"Isosorbide,Q3294635,Q5037872,atorvastatine,clofibrate,colestyramine,colésévélam,cérivastatine,dextrothyroxine,eptifibatide,fluvastatine,fénofibrate,gemfibrozil,lovastatine,pravastatine,probucol,périndopril,simvastatine,sulfinpyrazone,tirofiban,évolocumab","Q10354103,Q1240093,Q1243800,Q15623825,Q2295855,Q2701912,Q277785,Q3294635,Q3790542,Q384295,Q415366,Q417740,Q417942,Q418006,Q419724,Q423439,Q5037872,Q5268499,Q668093,Q670131,Q899036", , ,fumer,Q662860,artériosclérose,Q184559, , ,"410-414.99,414.0,414.00,414.9","I20-I25,I25,I25.1,I25.10,I25.9,K76.1","C0010054,C0010068,C0151744,C0264694,C1956346",D003324,"C26732,C35505,C50625",https://fr.wikipedia.org/wiki/Maladie_coronarienne,maladie des artères qui vascularisent le cœur,"cardiopathie coronarienne,coronaropathie"
couvade,Q852094, , , , , , , , , , , , , , , , , ,https://fr.wikipedia.org/wiki/Syndrome_de_la_couvade,symptômes somatiques de la grossesse chez l'homme,grossesse nerveuse
Syndrome de l'accent étranger,Q856736, , , , , , , , , , , , , , , , , ,https://fr.wikipedia.org/wiki/Syndrome_de_l%27accent_%C3%A9tranger, , 
biliome,Q861814, , , , , , , , , , , , , , ,C1167663, , , , , 
Q863710,Q863710, , , , , , , , , , , , , ,A51.31,C0275828, , , , , 
otite moyenne aiguë,Q864028, , , , , , , , , , , , , , , , , ,https://fr.wikipedia.org/wiki/Otite_moyenne_aigu%C3%AB, ,Otite moyenne aigue
atteinte de la moelle osseuse,Q864868, , , , , , , , , , , , , , ,C0280962, , ,https://fr.wikipedia.org/wiki/D%C3%A9pression_m%C3%A9dullaire, , 
Ostéochimionécrose,Q866622, , , , , , , , , , , , , , ,C3178777,D059266, ,https://fr.wikipedia.org/wiki/Ost%C3%A9ochimion%C3%A9crose, , 
coccidioïdomycose,Q868137,"arthrite,conjonctivite","Q167844,Q170990","amphotéricine B,fluconazole,itraconazole,kétoconazole,natamycine","Q248466,Q407883,Q411229,Q411478,Q412223", , , , , , , , ,"114,114.9","B38,B38.9",C0009186,D003047,C84642,https://fr.wikipedia.org/wiki/Coccidio%C3%AFdomycose, ,"Coccidioidomycosis,fièvre de la vallée"
linite plastique,Q870891, , , , , , , , , , , , , ,C16.9, ,D008039, , ,cancer de l'estomac,maladie de Brinton
maladie de La Peyronie,Q874586,impuissance sexuelle,Q184674, , , , ,fumer,Q662860, , , , ,607.85,N48.6,C0030848,D010411,C3316,https://fr.wikipedia.org/wiki/Maladie_de_La_Peyronie,"sclérose des corps caverneux, responsable d'une déviation de la verge en érection.",Induratio penis plastica
acidocétose diabétique,Q877827, , , , , , , , , , , , ,250.1, ,C0011880,D016883,C50530,https://fr.wikipedia.org/wiki/Acidoc%C3%A9tose_diab%C3%A9tique, ,"Cetoacidose diabetique,Cétoacidose diabétique"
syndrome de Bean,Q885574, , , , , , , , , , , , , ,Q27.8,C0346072,C536240,C4486, , ,angiomatose cutanée et digestive
Q886810,Q886810, , , , , , , , , , , , , , ,C1135352, , , , , 
tumeur de Buschke-Löwenstein,Q890167, , , , , , , , , , , , , , , ,D062688, , , ,condylome acuminé géant
coagulopathie,Q890200, , ,"Ménadiol,acide tranexamique,ménadione","Q192430,Q192471,Q418666", , , , , , , , ,"286,286.9,287.8",D68.9,C0005779,D001778,C2902,https://fr.wikipedia.org/wiki/Coagulopathie, ,diathèse hémorragique
papulose bowénoïde,Q895414, , , , , , , , ,infection à papillomavirus humain,Q184627, , ,447.8, ,C0334106, ,C8374, , , 
dichromatopsie,Q905389, , , , ,"dichromatisme,dyschromatopsie","Q5808337,Q67951467", , , , , , , , ,C4023317, , , , , 
rhabdomyolyse,Q917069, , , , , , , , , , , , ,728.88, ,C0035410,D012206,C118318,https://fr.wikipedia.org/wiki/Rhabdomyolyse, ,"Crush syndrom,Crush syndrome,Syndrome de Bywaters,Syndrome des ensevelis"
Maladies inflammatoires chroniques intestinales,Q917447, , ,"acide cromoglicique,clidinium","Q416427,Q5132472", , , , , , , , , , ,C0021390,D015212,C3138,https://fr.wikipedia.org/wiki/Maladie_inflammatoire_chronique_de_l%27intestin, ,"M.I.C.I,Maladies Inflammatoires Chroniques de l'Intestin,Mici"
onychomycose,Q917620, , ,"itraconazole,mycoster,terbinafine","Q411229,Q415259,Q419468", , , , , , , , , , ,C0040261,D014009,C112214,https://fr.wikipedia.org/wiki/Onychomycose, ,Onychomycoses
suette,Q920766, , , , , , , , , , , , , , , ,D018614, ,https://fr.wikipedia.org/wiki/Suette, , 
syndrome de Charles Bonnet,Q921907, , , , , , , , , , , , , , ,C0339731, , ,https://fr.wikipedia.org/wiki/Syndrome_de_Charles_Bonnet, , 
infiltration des îlots de Langerhans,Q922215, , , , , , , , , , , , , , , , , , , ,insulite
kératite à acanthamoeba,Q922971, , , , , , , , ,infection,Q166231, , ,370.8,"B60.1+,H19.2*","C0000880,C0033129",D015823,C50450, , ,Acanthamoeba keratitis
aphasie expressive,Q923164, , , , , , , , , , , , , , ,"C0003550,C0917814",D001039, ,https://fr.wikipedia.org/wiki/Aphasie_expressive, ,Aphasie de Broca
ostéophyte,Q923339, , , , , , , , , , , , , , , ,D054850, ,https://fr.wikipedia.org/wiki/Ost%C3%A9ophyte, , 
potomanie,Q929963, , , , , , , , , , , , , , , ,D059607, ,https://fr.wikipedia.org/wiki/Potomanie,besoin irrépressible de boire constamment,"polydipsie primaire,polydipsie psychologique"
Syndrome de pseudohypertrophie musculaire-hypothyroïdie,Q932899, , , , , , , , , , , , , ,E03.1,C0270958, , , , ,Syndrome de Kocher-Debré-Semelaigne
adénome des cellules des îlots de langerhans,Q933444, , , , , , , , , , , , , , ,C0022134, , , , , 
Hypocalcémie,Q936382, , , , , , , , , , , , , , ,C0020598,D006996,C37973,https://fr.wikipedia.org/wiki/Hypocalc%C3%A9mie, , 
syndrome paranéoplasique,Q936417, , , , , , , , , , , , , , ,C0030472,D010257,C3311,https://fr.wikipedia.org/wiki/Syndrome_paran%C3%A9oplasique, , 
