diseaseLabel,symptomsLabel,treatmentLabel,differentFromLabel,riskLabel,causeLabel,diagnosisLabel,icd9,icd10,umls,mesh,nci,article
tetania,contracción tetánica,"Q5018826,cloruro de calcio,gluconato cálcico", , ,hipocalcemia, , , ,C0039621,D013746,C114789, 
Parafasia, , , , , , , , ,C0234488, , , 
Q517782, , , , , , , , ,C0239161, , , 
Hamartoma, , , , , , ,759.6, ,C0018552,D006222, , 
Pili trianguli et canaliculi, , , , , , , ,Q84.1,C0432347,C536939, , 
Fenotipo Bombay, , , , , , , , ,C1859408, , , 
Q550061, , , , , , , , ,C0856169, , , 
Mielitis,inflamación, , , , , ,323.9, ,C0026975,D009187,C26832, 
Q557009, , , , , , , , ,C0265228, ,C99008, 
Hepatopatía alcohólica,"ictericia,náusea", , , ,consumo de alcohol,"Q1359801,hemograma", , , ,D008108, , 
Afaquia, , ,afasia, , , , , , ,D001035, , 
anorquia, , ,anarquía, , , , ,Q55.0, , , , 
anoxia, , , , , , , , , , ,C2876, 
Síndrome de Eisenmenger, , , , , , , ,I27.2,C0013743,D004541,C84390, 
Q574975,"Q1929023,hipermetropía,hipertermia,midriasis,oliguria,ruborización,taquicardia,visión borrosa,xerostomía", , , ,anticolinérgico, , , , ,D064807, , 
trastorno de personalidad autodestructiva, , ,"Q61777085,masoquismo", , , , , ,C1404989, , , 
Onfalitis del recién nacido, , , , , , , , , , ,C116008, 
mixoma, , , , , , , , , ,D009232, , 
Eritrodisestesia palmo-plantar, , , , , , , , ,C0549410,D060831, , 
may thurner syndrome,"coloración cutánea anormal,hinchazón", , , , , , , , ,D062108, , 
fotoalergia, ,"Q2319112,Q2775914,hidroxicloroquina,oxibenzona,ácido 4-aminobenzoico", , , , ,692.72, ,"C0031762,C0162824",D017454, , 
avolición, , , , , , , , ,C3495892, , , 
Síndrome de Hughes-Stovin, , , , , , , ,I28.8, , , , 
Queratocono, , , , , , ,"371.6,371.60","H18.6,H18.60",C0022578,D007640,C26806, 
Tortícolis, , , , , , , , ,C0040485,D014103, , 
litiasis, , ,cálculo infinitesimal, , , , , ,"C0023869,C1269628",D002137, , 
Síndrome de Apert, , , , , , , , , , ,C99099, 
Taijin kyofusho, , , , , , , , , , , , 
deficiencia de alfa-1 antitripsina, , , , , , ,273.4,"E88.0,E88.01","C0221757,C3501835",D019896,C84397, 
Quiste aracnoideo, , , , , ,Q108525708, ,G93.0,"C0078981,C0751615",D016080,C3455, 
parto pretérmino, , ,"Q45051448,aborto,muerte fetal", , , , , , ,D047928,C92861, 
subluxación de cadera, , , , , ,radiografía de displasia de cadera, , ,"C0019555,C1306065",D006618,"C116769,C119752", 
Síndrome de Eagle,"Q55105885,cervicalgia,otalgia", , , , , ,733.99, ,C1868714,C538010, , 
psicosis estimulante, , , , , , , , , , , , 
enfermedad ocupacional, , , , , , , , ,C0028797,D009784, , 
Q640836, , , , , , , , ,C0796022,C537724, , 
argiria,coloración cutánea anormal, , , ,plata, , ,T56.8,C0003782,D001129, , 
pupila de Argyll Roberston, , , , , , ,379.45,H57.01,C0155375, , , 
pie plano, , , , , , ,734, ,"C0016202,C0264133",D005413,C34616, 
Dedo de la mano en martillo,"contusión,dolor", , , , , , , , , , , 
Q655982, , , , , , ,277.89,C96.6,C0014461,D004803,C3016, 
Distonía idiopática de torsión, , , , , , , , , , , , 
quemadura radiológica, , , , ,irradiación, , , ,"C0034561,C1504534",D011855,"C3349,C50722", 
Q667681, , , , , , , , ,C0265218,C536405, , 
Fibrosis sistémica nefrogénica, , , , , , ,588.89, ,"C1619692,C3888044",D054989,C115158, 
secuestro broncopulmonar, , , , , , , ,Q33.2,C0006288,D001998, , 
displasia fibromuscular, , , , , , , , ,C0016052,D005352,C84714, 
Q689777, , , , , , , ,G24.8,C1851920,C538007,C116719, 
disosmia, , , , , , , , , , ,"C116370,C86949", 
Muselmann, , , , , , , , , , , , 
hemorragia subaracnoidea,"fotofobia,vómito","Nimodipina,Ácido tranexámico", , ,aneurisma,tomografía axial computarizada,430, ,C0038525,D013345,C50757, 
dolor psicogénico, , , , , , , , , , , , 
ataque de pánico, , ,Q48862213, , , , , , , , , 
hernia discal, , , , , , , , ,"C0021818,C1832597",D007405, , 
fístula arteriovenosa, , , , , , , , ,"C0003855,C0332965",D001164,"C35377,C36192", 
Exantema fijo medicamentoso, , , , , , , , ,C0877391, , , 
Sarcoma de partes blandas, , , , , , , , ,"C0334492,C1261473,C2211494", ,C9306, 
Q733616, , , , , , , , ,C0014741,D004891, , 
Hemoglobinuria paroxística por frío, , , , , , , ,D59.6,"C0086774,C0272129",C538618, , 
Asomatoagnosia, , , , , , , , ,C0840927, , , 
Q736599, , , , , , , , , ,D053714, , 
Síndrome de Turcot, , , , , , , , ,C0265325,C536928,"C130202,C3938", 
epicondilitis, , , ,fumar, , , , ,C0039516,D013716, , 
Asplenia, , ,Asplenia, , , , , , , , , 
Condylom, , , , , , , , , , , , 
Reacción de Jarisch-Herxheimer, , , , , , , , ,C0259756, , , 
lordosis, , , , , , , , ,C0024003,D008141,C34787, 
facomatosis, , , , , , , , , ,D020752,C84348, 
atelectasia, , , , , , , , ,C0004144,D001261,C2888, 
infección respiratoria, , , , , , , , ,C0035243,D012141, , 
Atonía, , , , , , , , , , , , 
Q758294, , , , , , , ,C71.5, , ,C53686, 
catarro, , ,Katarr, , , , , ,C0333355, , , 
Glucagonoma, , , , , , , , ,"C0017689,CL428078",D005935, , 
Síndrome del lóbulo frontal, , , , ,lobotomía, , , ,C0549117, , , 
Q794002, , , , , , ,362.10, ,C0730298,C538223, , 
Azotemia, , , , , , , , ,C0242528,D053099, , 
Sirenomelia, , , , , , , ,Q87.2,C0037205,C538595,C118455, 
intertrigo, , , , , , , , , ,D007402, , 
Q797708, , , , , , , , ,C0270711, , , 
Q805070, , , , , , , , ,C0429803, , , 
basalioma, ,"5-fluorouracilo,Imiquimod,Q2070286,Q22075856,Solasonina", , , , , , ,"C0007117,C0206710,C1368295,C1862314",D002280,"C2921,C3784,C7586", 
Q813677, , , , , , , , ,C0581352, , , 
Q814547, , , , , , , ,H35.5,C0221061,C537669,C177251, 
trastornos relacionados con el estrés, , , , , , , , , , , , 
dismenorrea, , , , , , , , ,C0013390,D004412,C34559, 
Síndrome de Benedikt, , , , , , , , , , , , 
Flegmasia cerulea dolens, , , , , , , , , , , , 
hiponatremia, , , , , , , , ,C0020625,D007010,C37976, 
Q826918, , , , , , , , ,C0005937,D001845, , 
anormalidad de la marcha, , , , , , , , ,"C0231687,C3809740",D020233, , 
Q827216, , , , , , , , , , , , 
fotoqueratitis, , , , , , ,370.24,H16.13,C0155078, ,C118750, 
miopatía de Bethlem, , , , , , , , ,"C1834674,CN029274", ,C126688, 
hiperplasia, , , , , , , , ,C0020507,D006965,C3113, 
infección oportunista, ,Ganciclovir, , , , , , , ,D009894, , 
adenovirosis,"Q480971,adenopatía,congestion nasal,conjuntivitis,diarrea,dolor de garganta,náusea,rinitis,rinorrea,xerostomía","Q420690,anticuerpo,tratamiento sintomático", , ,Adenoviridae, , , , ,D000258,C115149, 
Leucoplasia oral, , , , , , , , ,C0023531, ,C3186, 
síndrome del intestino irritable,"Q102186744,diarrea,estreñimiento,hinchazón abdominal","Dicicloverina,Hiosciamina,Linaclotida,Mebeverina,Propantelina,Q416463,Q6695342,Rifaximina,Tegaserod,Trimebutina,adalimumab,infliximab,loperamida,mesalazina,policarbofilo", , , ,"colonoscopia,exploración física,sigmoidoscopia",564.1,"K58,K58.9",C0022104,D043183,C82343, 
Síndrome del dedo azul, , , , , , ,"445,459.89",I75,C0149649,D017700, , 
extrasístole, , , , , , , , ,C0340464,D005117, , 
Metritis, , , , , , , , , , , , 
enfermedad coronaria, ,"Cerivastatina,Clofibrato,Colesevelam,Colestipol,Colestiramina,Dextrotiroxina,Evolocumab,Lovastatina,Probucol,Q2295855,Q277785,Q415366,Q5037872,Sulfinpirazona,atorvastatina,fenofibrato,fluvastatina,gemfibrozilo,isosorbide,pravastatina,simvastatina", ,fumar,arteriosclerosis, ,"410-414.99,414.0,414.00,414.9","I20-I25,I25,I25.1,I25.10,I25.9,K76.1","C0010054,C0010068,C0151744,C0264694,C1956346",D003324,"C26732,C35505,C50625", 
fibrilación ventricular,"síncope,vértigo","Acebutolol,Amiodarona,Atenolol,Bretilio,Esmolol,Metoprolol,Q420377,Q904071,adrenalina,hormona antidiurética,lidocaína,propranolol,sotalol", , ,"Síndrome de Brugada,infarto agudo de miocardio,miocardiopatía,síndrome del QT largo", ,427.41, ,C0042510,D014693,C50799, 
Covada, , , , , , , , , , , , 
Síndrome del acento extranjero, , , , , , , , , , , , 
Q858426,Q111693701, , , , , , , , , ,C98699, 
Citrulinemia, , , , , , , ,"E72.2,E72.23",C0175683,D020159,C84639, 
Válvula aórtica bicúspide, , , , , , , , , ,D000082882,C128803, 
Bilioma, , , , , , , , ,C1167663, , , 
Q863710, , , , , , , ,A51.31,C0275828, , , 
Q863725, , , , ,Macroglobulinemia de Waldenstrom, , , ,C0270710, , , 
otitis media aguda, , , , , , , , , , , , 
mielosupresión, , , , , , , , ,C0280962, , , 
Q866622, , , , , , , , ,C3178777,D059266, , 
coccidioidomicosis,"artritis,conjuntivitis","Anfotericina B,Fluconazol,Ketoconazol,Natamicina,itraconazol", , , , ,"114,114.9","B38,B38.9",C0009186,D003047,C84642, 
Linitis plástica, , , , , , , ,C16.9, ,D008039, , 
Enfermedad de La Peyronie,disfunción eréctil, , ,fumar, , ,607.85,N48.6,C0030848,D010411,C3316, 
cetoacidosis diabética, , , , , , ,250.1, ,C0011880,D016883,C50530, 
Q881811, , ,pénfigo, , , , , ,CL449041, ,C34908, 
Síndrome de Bean, , , , , , , ,Q27.8,C0346072,C536240,C4486, 
Q886810, , , , , , , , ,C1135352, , , 
Q890167, , , , , , , , , ,D062688, , 
coagulopatía, ,"Menadiona,Q192430,Ácido tranexámico", , , , ,"286,286.9,287.8",D68.9,C0005779,D001778,C2902, 
Síndrome de Legius, , , , , , ,709.09,Q85.0,C1969623,C548032, , 
Q892776, , , , , , , ,Q28.2,C0265321,C536752, , 
papulosis bowenoide, , , , ,virus del papiloma humano, ,447.8, ,C0334106, ,C8374, 
Dicromatopsia, , ,"Discromatopsia,dicromatismo", , , , , ,C4023317, , , 
linfedema, , , , , , , , ,C0024236,D008209,C3207, 
rabdomiolisis, , , , , , ,728.88, ,C0035410,D012206,C118318, 
Síndrome de Usher, , , , , , , , ,"C0271097,C1568248,C1568249,C2931205",D052245,"C126329,C85217", 
enfermedad inflamatoria intestinal, ,"Q5132472,Ácido cromoglícico", , , , , , ,C0021390,D015212,C3138, 
tinea unguiüm, ,"Terbinafina,ciclopirox,itraconazol", , , , , , ,C0040261,D014009,C112214, 
sudor inglés, , , , , , , , , ,D018614, , 
Síndrome de Charles Bonnet, , , , , , , , ,C0339731, , , 
insulitis, , , , , , , , , , , , 
displasia broncopulmonar, ,Palivizumab, , , , , ,P27.1,C0006287,D001997,C90599, 
Queratitis por Acanthamoeba, , , , ,infección, ,370.8,"B60.1+,H19.2*","C0000880,C0033129",D015823,C50450, 
epidermólisis bullosa, ,fenitoína, , , , ,757.39,"Q81,Q81.9",C0014527,D004820,C67383, 
afasia motora, , , , , , , , ,"C0003550,C0917814",D001039, , 
osteofito, , , , , , , , , ,D054850, , 
Q928767, , , , , , , ,D23.3,C1275122,C536552, , 
Potomanía, , , , , , , , , ,D059607, , 
Síndrome de Kocher, , , , , , , ,E03.1,C0270958, , , 
Q933444, , , , , , , , ,C0022134, , , 
enfermedad mitocondrial, , , , , , , ,E88.4,C0751651,D028361, , 
hipocalcemia, , , , , , , , ,C0020598,D006996,C37973, 
síndrome paraneoplásico, , , , , , , , ,C0030472,D010257,C3311, 
enfermedad articular del cartílago, , , , , , ,"718.0,718.00,718.02", ,C0158073, , , 
osteomielitis, ,"Cloxacilina,Dicloxacilinas,Meticilina,Nafcilina,Oxacilina,Q4727167,ciprofloxacino", , , , ,"730.1,730.10", ,"C0008707,C0029443,C2242472",D010019,C27577, 
eritrasma, ,eritromicina, , ,infección, ,041.85,L08.1, ,D004894, , 
Proctitis,hemorragia,"ceftriaxona,mesalazina", , ,Neisseria gonorrhoeae, ,569.49,K62.89, ,D011349,C38011, 
Foliculitis, , , , , , ,704.8, ,C0016436,D005499,C94408, 
ideación suicida, , , , ,trastorno mental,Q7388493, , ,C2364109,D059020,C80102, 
síndrome mielodisplásico, ,"Citarabina,Decitabina,Epoetina,Ipilimumab,Nivolumab,Q1235195,Q411588,Q7383611,Q749664,Vorinostat,azacitidina,ciclosporina,deferasirox,deferoxamina,filgrastim,lenalidomida,talidomida,venetoclax", , , , ,"238.7,238.75", ,"C0026985,C0026986,C1851971,C2713368,C3463824",D009190,C3247, 
Prolactinoma, ,"Bromocriptina,cabergolina", , , , , ,"D35.2,E22.1",C0033375,D015175,C3342, 
Coxa valga, , , , , , , , ,"C0239137,C3549698",D060906, , 
Sindrome de Swyer, , ,síndrome de Swyer-James-McGLeod, , , , , ,"C0018054,C0238395",D006061,C120198, 
quiste pilonidal, , , , , , , , ,C0031925,D010864, , 
Síndrome de McLeod, , ,síndrome de Swyer-James-McGLeod, , , ,289.89,G10,"C0398568,C3151853",C564038, , 
Falla hepatica del hígado, , , , , , , , ,C0085605,D017093, , 
albuminuria, , , , , , , , ,C0001925,D000419, , 
Q979049, , , , , , , , ,C0085659, , , 
edema cerebral, ,"Hexanitrato de manitol,Q27278862,dexametasona,manitol",hidrocefalia, , , ,348.5, ,"C0006114,C1527311",D001929, , 
polimiositis,"debilidad muscular,fiebre,miocarditis","Metotrexato,Prednisolona,Q4567614,Tacrolimus,rituximab",poliomielitis, ,enfermedad autoinmune,"Electromiografía,Q73401885,Q90834779,biopsia de músculo,imagen por resonancia magnética",710.4,M33.2,C0085655,D017285,C26925, 
Q991897, , , , ,Sacbrood virus, , , , , , , 
Fibrilación, , , , , , , , ,C0232197, , , 
Q1003534, , , , , , , , , , , , 
Q1016288, , , , , , , , ,C2242690, , , 
Q1020201, , , , , , , ,Q82.4,C0457014,C562993, , 
Q1022312, , , , , , , ,Q87.8,C0796095,C537418, , 
Q1022635, , , , , , , , ,C0403434, , , 
Q1024546, , , , , , , , ,C0027667,D009382, , 
parálisis del sueño, , , , , , , , , ,D020188,C118171, 
hipopnea, , , , , , , , , , , , 
Q3508612,hipoventilación, , , , , , , ,C2732337, , , 
Q7539758, , , , , , , , ,C0338497, , , 
psicopatía, , ,psicosis, , , , , , , , , 
tiroiditis de Hashimoto, , , , , , , , ,C0677607,D050031,C27191, 
alopecia frontal fibrosante, , , , , , , ,L66.1,C1274700, , , 
enfermedad bullosa lineal por IgA, , , , , , , ,L10.8,C0406650,D062027, , 
Q908981, , , , , , , , , , , , 
Q8238535, , , , , , , , , , , , 
Q11775151, , , , ,Q3542447, , , , , , , 
Q11775177, , , , , , , , , , , , 
Q11775239, , , , , , , , , , , , 
Q19602586, , , , , , , , , , , , 
Q19602587, , , , , , , , , , , , 
Q19602589, , , , , , , , , , , , 
Q19636950, , , , , , , , , , , , 
Q20058007, , , , , , , , , , , , 
Q20058008, , , , , , , , , , , , 
Q20058009, , , , , , , , , , , , 
Q20755067, , , , , , , , , , , , 
Q20755070, , , , , , , , , , , , 
Q1035226, , ,Q3281266, ,cirrosis hepática, , , ,C0221226, , , 
Q1036625, , , , , , , , , , , , 
hipotermia, , , , , , , , ,C0020672,D007035,C78351, 
fiebre hemorrágica por hantavirus, , , , ,infección, , , , , , , 
Síndrome cérvico-braquial, , , , , , , , ,C0007862, , , 
trastorno de la comunicación, , , , , , ,307.9,F80.9,C0009460,D003147,C2958, 
enfermedad de Kikuchi-Fujimoto, , , , , , , ,I88.1,C0398367,D020042,C71719, 
Volet costal,Q107355983, , , , , , , ,C0016196,D005409, , 
síndrome de Cotard, , , , , , , , , , , , 
Retroversión uterina, , , , , , , , , ,D060725, , 
Q1071685, , , , , , ,"377.5,377.63",H47.4,C0155307, , , 
malformación de Chiari, , ,Síndrome de Budd-Chiari, , , , ,Q07.0,"C0003803,C0555206,C0750930",D001139,C84570, 
Q1076061, , , , , , , , ,C0206636,D018210, , 
fiebre hemorrágica de Crimea-Congo,"Q12122651,anuria,artralgia,bradicardia,cefalea,cianosis,conjuntivitis,dolor abdominal,escalofrío,fiebre,flatulencia,hematoma,hematuria,hemorragia,hiperemia,hipotensión,ictericia,mialgia,náusea,oliguria,petequia,raquialgia,taquicardia,vómito,xerostomía","Ribavirina,anticuerpo,corticosteroide", , ,Virus de la fiebre hemorrágica de Crimea-Congo,"Reacción en cadena de la polimerasa,análisis de orina,examen de sangre,exploración física,hemograma,punción lumbar",065.0,A98.0,C0019099,D006479,C34682, 
hiperlipidosis, , , , , , ,272.4,"E78.0,E78.1,E78.2,E78.3,E78.4,E78.5",C0020473,D006949, , 
Lengua negra vellosa, , , , , , ,529.8, ,C0040414,D014064,C35075, 
Dislalia, , , , , , , , , , , , 
Q1088059, , , , , , , , ,C0403592, ,C38145, 
Q1093388, , , , , , , , , , , , 
Síndrome facetario, , , , , , , , , , , , 
Q1097302, , , , , , , , , , ,C116599, 
Q1103561, , , , ,sífilis congénita, , , , , , , 
dependencia a la cafeína, , , , , , ,304.4, ,C1386553, , , 
Síndrome de Cohen, , , , , , ,759.89,Q87.8,C0265223,C536438, , 
Q1110041, , , , , , , , , , ,C3364, 
Q1110197, , , , , , , , , , , , 
Q1110590, , , , , , , , , , , , 
Q1111014, , , , , , , , , , , , 
Q1112752, , , , , , ,709.8, ,C0553586, , , 
displasia, , ,Q11695512, , , , , ,C0334044,D002471, , 
nefropatía diabética, ,"Gabapentina,Pregabalina", , , , ,"250.4,250.40,583.81", ,C0011881,D003928,C84417, 
Esplenomegalia, , , , , , , , ,C0038002,D013163, , 
granuloma, , ,tejido granular, , , , , , ,D006099,C3064, 
gastroenterocolitis, , , , , , ,558.9, ,C0744314, , , 
agenesia del cuerpo calloso, , , , , , , , ,C0175754,D061085,C98905, 
Coxa vara, , , , , , , , ,C0239138,D060905, , 
divertículo, , , , , , , , ,C0012817,D004240, , 
discapacidad del desarrollo, , ,discapacidad cognitiva, , , , , , ,D002658, , 
Incontinencia fecal, , , , , , , , ,C0015732,D005242,C78498, 
Síndrome de Wolfram, , , , , , ,250.80,E13.8,C0043207,D014929,C35133, 
Tonsilolito, , , , , , , , ,C0272388, , , 
Q1154764, , , , , , , , , , , , 
Tubérculo de Darwin, , , , , , , , ,"C1852294,C2751189", , , 
Q1169972, , , , , , , , ,C0333416, , , 
Demencia pugilística, , , , , , , , , , , , 
trastorno formal del pensamiento, , , , , , , , ,C0233632, , , 
insolación, , ,Stroke, , , , , , ,D018882, , 
enfermedad de injerto contra huésped, ,"Ibrutinib,Imatinib,Prednisolona,Prednisona,Q408570,Q412920,Q4567614,Q7383611,Q7918002,Tacrolimus,ciclosporina,metilprednisolona,rituximab,sirólimus,talidomida", , , , ,279.50,T86.0,"C0018133,C3280677,C3280678",D006086,C3063, 
Síndrome visual informático, , , , , , , , ,C2609092, , , 
Síndrome del ojo de gato, , , , , , , ,Q92.8,C0265493,C535918,C75477, 
Xantoma, , , , ,"célula espumosa,hiperlipidosis", , , ,C0302314, ,C4071, 
Q1200228, , , , , , , , ,C1305968, , , 
Q1200233, , , , , , , , , , , , 
pólipo de colon, , , , , , , ,K63.5,C0009376,D003111,C2954, 
Q1219219, , , , , , , , , , , , 
papilomatosis, , , , ,infección, , , , , , , 
Espasmo esofágico difuso, , , , , , , ,k22.4, ,D015155, , 
Q1227150, , , , , , , , ,C0275688, , , 
Promoción de enfermedades, , , , , , , , , , , , 
Q1229345, , , , , , , , , , , , 
Q1229478, , , , , , , , , , , , 
Q1232042, , , , , , , , , , , , 
Síndrome de Doege-Potter, , , , , , , , , , , , 
Q1236057, , , , , , , , , ,D018886, , 
Q1236063, , , , , , , , ,C1627365,C537031, , 
Q1242891, , , , , , , , , ,D013207, , 
oclusión vascular, , , , , , , , ,C1096458, , , 
hepatosplenomegalia, , , , , , , , , , , , 
Q1264268, , , , ,inhalación, , , , , , , 
metrorragia, , , , , , , , ,C0025874,D008796, , 
Q1269235, , , , , , , , ,C0237326, , , 
cáncer del intestino delgado, , , , , , ,152.9,"C17,C17.9",C0153425, ,C7523, 
Q1274018, , , , , , , ,Q85.8,"C0265318,C0265329,C3854181",D054000, , 
Konzo, , , , , , , , ,"CL494895,CL527598", , , 
Q1277281, , , , , , , , , ,D009957, , 
ecopraxia, , , , , , , , ,C0233613, , , 
Q1286499,"congestion nasal,estornudo,tos", , , ,Q68013846, , , ,C0339808, , , 
hernia cerebral, , , , , , , , ,C0553686, , , 
Q1307866, , , , , , , , , , ,C53975, 
Q1313618, , , , , , ,"206.8,206.80,206.81,206.90,206.91","C93,C93.Z,C93.Z0",C0153903, , , 
Q1313757, , , , , , , ,G71.3,"C1843851,C1843852",C537583, , 
hipovolemia, , , , , , , , ,C0546884,D020896,C50595, 
laringoespasmo, , , , , , , , ,C0023066,D007826,C79609, 
Q1325512, , , , , , , ,C49.9, , ,C93268, 
tumor óseo, , , , , , , , ,"CL031131,CL497890",D001859, , 
Enfermedad de Dupuytren, , ,Q2106574, , , , , ,C0013312,D004387,C3469, 
Síndrome de Ellis-van Creveld, , , , , , ,756.55,Q77.6,C0013903,D004613,C84684, 
Q1332565, , , , , , , ,Q87.8,C1832600,C538346, , 
Q1333571, , , , ,Human herpesvirus 2, , , , , , , 
Síndrome de Kostmann, , , , , , , , ,C1853118,C537592, , 
cefalea tensional,cefalea,"amitriptilina,ibuprofeno,paracetamol,ácido acetilsalicílico", , ,entidad desconocida,exploración física, , , ,D018781,C117070, 
empiema, , , , , , ,510, ,C0014009,D004653,C34572, 
Q1343590, , , , , , , , ,C0265512, , , 
Q1344603, , , , ,infección, , , ,C0276098, , , 
Síndrome KID, , , , , , , , ,C1275089,C537363, , 
Q1345798, , , , , , , , , ,D020270, , 
Q1345858, , , , , , , , ,C1510420, , , 
ependimoma, , , , , , , , , ,D004806,C3017, 
Epispadias, , , , , , ,752.62,Q64.0,"C0014588,C0563449",D004842,C98923, 
Q1347729, , , , , , , , , ,C535507, , 
Enfermedad de Erdheim-Chester, ,Vemurafenib, , , , ,277.89,D76.3,C0878675,D031249,C53972, 
