name,link
Vasovagal syncope,https://en.wikipedia.org/wiki/Reflex_syncope
Velopharyngeal incompetence,https://en.wikipedia.org/wiki/Velopharyngeal_inadequacy
Vestibulocochlear dysfunction progressive familial,https://en.wikipedia.org/wiki/Vestibulocochlear_dysfunction_progressive_familial
Vipoma,https://en.wikipedia.org/wiki/VIPoma
Viral hemorrhagic fever,https://en.wikipedia.org/wiki/Viral_hemorrhagic_fever
Vitamin B6 deficiency,https://en.wikipedia.org/wiki/Vitamin_B6#Deficiency
Vitamin E deficiency,https://en.wikipedia.org/wiki/Vitamin_E_deficiency
Vulvodynia,https://en.wikipedia.org/wiki/Vulvodynia
Vulvovaginitis,https://en.wikipedia.org/wiki/Vaginitis
Waardenburg syndrome type 1,https://en.wikipedia.org/wiki/Waardenburg_Syndrome_Type_1
Waldenström's macroglobulinemia,https://en.wikipedia.org/wiki/Waldenstr%C3%B6m_macroglobulinemia
Waldmann disease,https://en.wikipedia.org/wiki/Waldmann_disease
Wallerian degeneration,https://en.wikipedia.org/wiki/Wallerian_degeneration
Wandering spleen,https://en.wikipedia.org/wiki/Wandering_spleen
Warfarin necrosis,https://en.wikipedia.org/wiki/Warfarin_necrosis
Warman–Mulliken–Hayward syndrome,https://en.wikipedia.org/wiki/Craniosynostosis
Waterhouse–Friderichsen syndrome,https://en.wikipedia.org/wiki/Waterhouse%E2%80%93Friderichsen_syndrome
Watermelon stomach,https://en.wikipedia.org/wiki/Gastric_antral_vascular_ectasia
Weber–Christian disease,https://en.wikipedia.org/wiki/Panniculitis
Weissenbacher–Zweymuller syndrome,https://en.wikipedia.org/wiki/Weissenbacher%E2%80%93Zweym%C3%BCller_syndrome
Wells syndrome,https://en.wikipedia.org/wiki/Eosinophilic_cellulitis
Wernicke–Korsakoff syndrome,https://en.wikipedia.org/wiki/Wernicke%E2%80%93Korsakoff_syndrome
Wernicke's encephalopathy,https://en.wikipedia.org/wiki/Wernicke_encephalopathy
Wheat hypersensitivity,https://en.wikipedia.org/wiki/Wheat_allergy
Whooping cough,https://en.wikipedia.org/wiki/Whooping_cough
Wieacker syndrome,https://en.wikipedia.org/wiki/Wieacker_syndrome
"Willebrand disease, acquired",https://en.wikipedia.org/wiki/Von_Willebrand_disease
Willebrand disease,https://en.wikipedia.org/wiki/Von_Willebrand_disease
Wolf–Hirschhorn syndrome,https://en.wikipedia.org/wiki/Wolf%E2%80%93Hirschhorn_syndrome
Wolman disease,https://en.wikipedia.org/wiki/Lysosomal_acid_lipase_deficiency
Wooly hair syndrome,https://en.wikipedia.org/wiki/Afro-textured_hair
Woolly hair autosomal recessive,https://en.wikipedia.org/wiki/Woolly_hair_autosomal_recessive
"Woolly hair, congenital",https://en.wikipedia.org/wiki/Afro-textured_hair
Writer's cramp,https://en.wikipedia.org/wiki/Writer%27s_cramp
"Xerocytosis, hereditary",https://en.wikipedia.org/wiki/Hereditary_stomatocytosis#Variants
Xeroderma,https://en.wikipedia.org/wiki/Xeroderma
Xerophthalmia,https://en.wikipedia.org/wiki/Xerophthalmia
Xerostomia,https://en.wikipedia.org/wiki/Xerostomia
X-linked dominance,https://en.wikipedia.org/wiki/X-linked_dominant_inheritance
X-linked trait,https://en.wikipedia.org/wiki/Sex_linkage
Yellow nail syndrome,https://en.wikipedia.org/wiki/Yellow_nail_syndrome
